Latitude,Longitude,BoreholeID,FC_3,FC_6,FC_9,FC_12,FC_15,FC_18,M_3,M_6,M_9,M_12,M_15,M_18,N_3,N_6,N_9,N_12,N_15,N_18,amax_3,amax_6,amax_9,amax_12,amax_15,amax_18,lpi_component_3,lpi_component_6,lpi_component_9,lpi_component_12,lpi_component_15,lpi_component_18,lpi
22.363595,91.800375,313,35.58134773150548,53.53710607782515,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,9.5931,12.285,0.0,0.0,0.0,0.0,21.8781
22.383463,91.829646,314,79.5598521342821,80.86879029661806,55.80839291396523,4.404675209527296,18.16240976062721,46.54941168562578,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,4.0,50.0,22.0,7.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.63445,14.0427,10.0914,0.0,1.5195,1.6185,41.90655
22.382778,91.829732,315,79.5598521342821,80.86879029661806,37.74260810151841,34.13893248583153,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,8.0,10.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.63445,14.0427,8.5767,5.7912,0.0,0.0,43.04505
22.3629,91.789004,316,0.0,0.0,0.0,0.0,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,72.0,100.0,100.0,100.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.357365,91.818954,317,0.0,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,50.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.360657,91.838014,318,24.25076496102125,80.86879029661806,14.14605739153346,57.64558791338124,65.79421390628241,66.83997146189006,7.0,7.0,7.0,7.0,7.0,7.0,11.0,1.0,23.0,4.0,3.0,3.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,6.04095,14.0427,2.224200000000001,7.4028,4.7445,1.878,36.33315
22.33995,91.828689,319,66.73942414042723,69.2664018206424,62.4807985939461,34.13893248583153,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,3.0,10.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.1525,13.5177,10.56165,5.7912,0.0,0.0,44.02305
22.406172,91.821732,320,66.73942414042723,80.86879029661806,62.73564606549976,57.64558791338124,49.01923589511141,46.54941168562578,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1.0,3.0,4.0,6.0,7.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.1525,14.0427,10.45605,7.4028,4.281000000000001,1.6185,51.95355
22.349829,91.841926,321,44.54869548415066,80.86879029661806,50.09926525953217,43.26075801572367,41.51498783733572,9.552215559779611,7.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,5.0,7.0,8.0,40.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,11.3271,14.0427,9.72015,6.6276,3.9615,0.0,45.67905
22.288271,91.790718,322,57.37250192702445,25.40468682497209,71.31763888914892,31.61942918605418,53.58383739096573,10.66206246114504,7.0,7.0,7.0,7.0,7.0,7.0,3.0,12.0,2.0,11.0,5.0,37.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.28805,7.7721,10.81245,5.5572,4.4565,0.0,41.8863
22.342849,91.777443,323,39.6681579413982,8.489976729741878,20.00705425948242,24.57465776307276,11.62031149982217,17.88798336335343,7.0,7.0,7.0,7.0,7.0,7.0,6.0,29.0,17.0,15.0,32.0,24.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,10.4652,0.0,4.813049999999999,4.350000000000001,0.0,0.4533,20.08155
22.364937,91.858954,324,79.19294776996102,80.86879029661806,25.88329256402308,20.62419970093665,20.04425552549888,43.13748122002949,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,13.0,18.0,20.0,8.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.99655,14.0427,6.49275,3.492,1.872,1.5513,42.4473
22.364416,91.826743,325,79.19294776996102,69.2664018206424,4.575785792816037,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,1.0,2.0,44.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.99655,13.5177,0.0,0.0,0.0,0.0,28.51425
22.357968,91.809939,326,0.0,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,50.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.34108,91.846952,327,79.5598521342821,81.12080255180415,71.31763888914892,47.30687422878639,13.79405655226983,9.552215559779611,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,2.0,6.0,28.0,40.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.63445,13.8075,10.81245,6.889200000000001,0.4334999999999997,0.0,46.5771
22.358656,91.840623,328,57.83764529039698,69.2664018206424,82.02992243251495,72.46324829110338,59.04866208798963,60.42907676770499,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,1.0,2.0,4.0,4.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.0152,13.5177,11.3091,7.977600000000001,4.61925,1.8144,52.25325
22.376178,91.84237,329,44.54869548415066,80.86879029661806,82.02992243251495,64.18279619423153,73.62665584673155,55.14963500808872,7.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,1.0,3.0,2.0,5.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,11.3271,14.0427,11.3091,7.7172,4.938,1.7436,51.0777
22.370637,91.835986,330,67.21175727512902,53.53710607782515,71.05830719878892,64.18279619423153,33.34989469988359,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,4.0,2.0,3.0,11.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,12.285,10.9395,7.7172,3.4725,0.0,48.2505
22.34597,91.83425,331,57.37250192702445,53.53710607782515,37.73758554806249,10.75219582074498,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,8.0,31.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.28805,12.285,8.57835,0.0,0.0,0.0,34.1514
22.321864,91.801837,332,57.83764529039698,21.96944994642697,8.774342920460763,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,3.0,14.0,32.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.0152,6.5646,0.0,0.0,0.0,0.0,19.5798
22.358864,91.822186,333,13.79151743145783,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,18.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.320251,91.777072,334,57.83764529039698,69.2664018206424,55.80839291396523,52.03834430222726,59.04866208798963,50.53251231531376,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,4.0,5.0,4.0,6.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.0152,13.5177,10.0914,7.148400000000001,4.61925,1.6815,50.07345
22.34597,91.83425,335,26.52756899330129,27.28926985522993,41.2420813270594,29.69956067617443,29.25286013242634,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,10.0,11.0,7.0,12.0,13.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,6.93855,8.4525,8.9628,5.2188,3.14025,0.0,32.7129
22.361626,91.813829,336,0.0,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,50.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.374563,91.814439,337,67.21175727512902,38.79636482311579,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,10.6764,0.0,0.0,0.0,0.0,24.5127
22.328052,91.819472,338,79.5598521342821,80.86879029661806,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.63445,14.0427,0.0,0.0,0.0,0.0,28.67715
22.331545,91.828882,339,67.21175727512902,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,0.0,0.0,0.0,0.0,0.0,13.8363
22.363154,91.851389,340,57.83764529039698,69.59452648551635,17.74688054235917,16.64356219703298,13.79405655226983,15.74106452529904,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,19.0,22.0,28.0,27.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.0152,13.3119,3.966599999999999,2.3256,0.4334999999999997,0.2429999999999999,33.2958
22.343295,91.78632,341,79.5598521342821,25.40468682497209,55.80839291396523,72.46324829110338,73.62665584673155,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,1.0,12.0,4.0,2.0,2.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.63445,7.7721,10.0914,7.977600000000001,4.938,0.0,45.41355
22.343117,91.78926,342,13.09513124402781,1.714895673780745,3.139387390884462,43.26075801572367,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,19.0,50.0,50.0,7.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,6.6276,0.0,0.0,6.6276
22.377844,91.834321,343,79.5598521342821,80.86879029661806,62.4807985939461,64.39677665873599,59.04866208798963,67.00707576862426,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,3.0,3.0,4.0,3.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.63445,14.0427,10.56165,7.652399999999999,4.61925,1.8651,53.37555
22.259556,91.792129,344,57.37250192702445,42.88321063608186,45.31283998343381,26.11811675871208,11.14394550965619,11.93082909856858,7.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,6.0,14.0,33.0,34.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.28805,11.2203,9.34395,4.6416,0.0,0.0,38.4939
22.32741,91.830326,345,44.54869548415066,38.7046252584499,82.02992243251495,8.160006798515477,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,1.0,37.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,11.3271,10.7226,11.3091,0.0,0.0,0.0,33.3588
22.335278,91.857222,346,44.54869548415066,69.2664018206424,71.05830719878892,14.31202570554344,41.51498783733572,23.68610130656064,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,2.0,25.0,8.0,18.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,11.3271,13.5177,10.9395,1.4232,3.9615,0.8682,42.0372
22.328877,91.805706,347,44.54869548415066,69.2664018206424,82.02992243251495,31.79372530837403,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,1.0,11.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,11.3271,13.5177,11.3091,5.5068,0.0,0.0,41.6607
22.332989,91.780662,348,26.52756899330129,53.53710607782515,50.09926525953217,21.82744151488617,20.04425552549888,55.14963500808872,7.0,7.0,7.0,7.0,7.0,7.0,10.0,4.0,5.0,17.0,20.0,5.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,6.93855,12.285,9.72015,3.781200000000001,1.872,1.7436,36.3405
22.333021,91.828165,349,4.95446448056863,14.71866375329273,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,32.0,20.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,2.94,0.0,0.0,0.0,0.0,2.94
22.363606,91.781956,350,79.19294776996102,80.86879029661806,32.1228439897075,52.03834430222726,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,10.0,5.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.99655,14.0427,7.7517,7.148400000000001,0.0,0.0,43.93935
22.387458,91.844712,351,79.19294776996102,80.86879029661806,55.80839291396523,52.03834430222726,49.01923589511141,46.5575313571086,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,4.0,5.0,6.0,7.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.99655,14.0427,10.0914,7.148400000000001,4.281000000000001,1.6179,52.17795
22.331704,91.84902,352,50.47883000880319,80.86879029661806,55.80839291396523,17.53185257001893,22.22352985389215,31.06797009030089,7.0,7.0,7.0,7.0,7.0,7.0,4.0,1.0,4.0,21.0,18.0,13.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,12.1788,14.0427,10.0914,2.619600000000001,2.22225,1.2108,42.36555
22.376214,91.78488,353,0.0,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,50.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.332551,91.797702,354,44.54869548415066,80.86879029661806,45.20263423336479,34.13893248583153,59.20365146882599,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,6.0,10.0,4.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,11.3271,14.0427,9.38685,5.7912,4.593,0.0,45.14085
22.382356,91.814584,355,0.0,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,50.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.344701,91.792899,356,5.374520703713449,1.714895673780745,10.81723717924535,39.78890279917056,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,31.0,50.0,28.0,8.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,6.356400000000001,0.0,0.0,6.356400000000001
22.348714,91.838091,357,67.21175727512902,3.602779019694049,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,42.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,0.0,0.0,0.0,0.0,0.0,13.8363
22.360404,91.814516,358,66.73942414042723,32.30173103305602,7.11374541327322,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,9.0,36.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.1525,9.555,0.0,0.0,0.0,0.0,23.7075
22.363124,91.843445,359,39.6681579413982,80.86879029661806,82.02992243251495,82.92503633518044,35.89892776818072,60.56545098745922,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,1.0,1.0,10.0,4.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,10.4652,14.0427,11.3091,8.230799999999999,3.612000000000001,1.8048,49.4646
22.368538,91.834128,360,66.73942414042723,80.86879029661806,71.05830719878892,82.92503633518044,41.56025913849816,10.2760008177779,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1.0,2.0,1.0,8.0,38.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.1525,14.0427,10.9395,8.230799999999999,3.954,0.0,51.3195
22.341597,91.776698,361,67.21175727512902,9.581274363823598,11.40377876327423,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,27.0,27.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,0.0,0.2837999999999999,0.0,0.0,0.0,14.1201
22.351318,91.829745,362,0.0,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,50.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.342978,91.835244,363,79.19294776996102,80.86879029661806,62.4807985939461,36.70400214679121,12.64920692510768,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,3.0,9.0,30.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.99655,14.0427,10.56165,6.0972,0.0479999999999997,0.0,45.7461
22.327717,91.821167,364,14.09596567566876,13.8219072204579,55.80839291396523,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,18.0,21.0,4.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,2.3058,10.0914,0.0,0.0,0.0,12.3972
22.327093,91.823044,365,50.47883000880319,38.7046252584499,7.499108210993453,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,35.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,12.1788,10.7226,0.0,0.0,0.0,0.0,22.9014
22.339132,91.831224,366,13.79151743145783,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,18.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.365232,91.773775,367,57.83764529039698,47.72084998995947,71.05830719878892,57.64558791338124,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,2.0,4.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.0152,11.7558,10.9395,7.4028,0.0,0.0,43.1133
22.356096,91.835158,368,66.73942414042723,47.72084998995947,27.73542007718869,7.445357459673572,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,5.0,12.0,39.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.1525,11.7558,6.915150000000001,0.0,0.0,0.0,32.82345
22.346736,91.792934,369,67.21175727512902,9.019643445895555,8.327897082530606,5.112250245671051,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,28.0,33.0,47.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,0.0,0.0,0.0,0.0,0.0,13.8363
22.337751,91.775777,370,15.18630933238707,14.71866375329273,22.70089569684858,13.6290199998625,10.25836873296121,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,17.0,20.0,15.0,26.0,35.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.3034500000000006,2.94,5.642999999999999,1.1136,0.0,0.0,10.00005
22.303195,91.780662,371,66.73942414042723,60.66235171646118,24.2137376345685,12.9861373524499,33.53877500643188,15.10550650509487,7.0,7.0,7.0,7.0,7.0,7.0,2.0,3.0,14.0,27.0,11.0,28.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.1525,12.8037,6.0687,0.7944000000000004,3.4395,0.1719000000000001,37.4307
22.377328,91.831982,372,44.54869548415066,69.2664018206424,71.05830719878892,64.18279619423153,35.89892776818072,50.48911664908603,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,2.0,3.0,10.0,6.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,11.3271,13.5177,10.9395,7.7172,3.612000000000001,1.6842,48.7977
22.346249,91.794058,373,66.73942414042723,27.42931817882603,62.73564606549976,64.18279619423153,73.62665584673155,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,11.0,3.0,3.0,2.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.1525,8.3706,10.45605,7.7172,4.938,0.0,45.63435
22.376495,91.851273,374,67.21175727512902,81.12080255180415,82.22797174221108,47.30687422878639,12.64920692510768,74.79676880928585,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1.0,1.0,6.0,30.0,2.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,13.8075,11.1606,6.889200000000001,0.0479999999999997,1.9245,47.6661
22.34302,91.842248,375,79.5598521342821,53.53710607782515,62.73564606549976,24.57465776307276,59.20365146882599,35.10916433191517,7.0,7.0,7.0,7.0,7.0,7.0,1.0,4.0,3.0,15.0,4.0,11.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.63445,12.285,10.45605,4.350000000000001,4.593,1.3479,47.6664
22.387214,91.861513,376,67.21175727512902,81.12080255180415,62.73564606549976,64.39677665873599,49.01923589511141,60.56545098745922,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1.0,3.0,3.0,6.0,4.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,13.8075,10.45605,7.652399999999999,4.281000000000001,1.8048,51.83805
22.403497,91.823957,377,67.21175727512902,69.59452648551635,71.31763888914892,82.92503633518044,65.79421390628241,67.00707576862426,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,3.0,3.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,13.3119,10.81245,8.230799999999999,4.7445,1.8651,52.80105
22.363848,91.787145,378,44.54869548415066,69.59452648551635,71.31763888914892,64.39677665873599,59.20365146882599,67.00707576862426,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,2.0,3.0,4.0,3.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,11.3271,13.3119,10.81245,7.652399999999999,4.593,1.8651,49.56195
22.335521,91.787145,379,50.47883000880319,60.66235171646118,45.31283998343381,7.794798986220647,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,4.0,3.0,6.0,38.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,12.1788,12.8037,9.34395,0.0,0.0,0.0,34.32645
22.283676,91.787145,380,24.3685255820145,14.71866375329273,20.00705425948242,64.39677665873599,53.69395684248752,50.53251231531376,7.0,7.0,7.0,7.0,7.0,7.0,11.0,20.0,17.0,3.0,5.0,6.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,5.969549999999999,2.94,4.813049999999999,7.652399999999999,4.437749999999999,1.6815,27.49425
22.388486,91.819823,381,10.53132946440765,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,22.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.295036,91.776707,382,35.58134773150548,38.79636482311579,10.81723717924535,29.69956067617443,5.57457124523904,12.88275845809949,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28.0,12.0,50.0,32.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,9.5931,10.6764,0.0,5.2188,0.0,0.0,25.4883
22.326794,91.828744,383,44.54869548415066,69.59452648551635,62.73564606549976,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,3.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,11.3271,13.3119,10.45605,0.0,0.0,0.0,35.09505
22.325825,91.820528,384,9.11286137891756,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,24.0,50.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.371196,91.833769,385,66.73942414042723,69.2664018206424,55.58991372366216,43.26075801572367,49.01923589511141,55.14963500808872,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,4.0,7.0,6.0,5.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.1525,13.5177,10.1772,6.6276,4.281000000000001,1.7436,50.4996
22.342223,91.858675,386,79.5598521342821,69.59452648551635,62.73564606549976,27.81801079089929,29.52399745929543,29.33009367124599,7.0,7.0,7.0,7.0,7.0,7.0,1.0,2.0,3.0,13.0,13.0,14.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.63445,13.3119,10.45605,4.930800000000001,3.0915,1.1418,47.5665
22.38001,91.818176,387,24.3685255820145,12.98916416340196,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,11.0,22.0,50.0,50.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,5.969549999999999,1.6485,0.0,0.0,0.0,0.0,7.618049999999999
22.338264,91.816455,388,67.21175727512902,38.79636482311579,55.80839291396523,57.64558791338124,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,4.0,4.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,10.6764,10.0914,7.4028,0.0,0.0,42.0069
22.354694,91.860647,389,35.58134773150548,60.33894479265607,55.80839291396523,39.76105358498714,31.42618634980975,7.174463571890714,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,8.0,12.0,48.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,9.5931,12.9801,10.0914,6.3636,3.26625,0.0,42.29445
22.34333,91.843484,390,67.21175727512902,60.33894479265607,55.58991372366216,4.404675209527296,33.53877500643188,37.47769082911217,7.0,7.0,7.0,7.0,7.0,7.0,2.0,3.0,4.0,50.0,11.0,10.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,13.8363,12.9801,10.1772,0.0,3.4395,1.416,41.8491
22.302372,91.776206,391,79.19294776996102,12.21378591153617,32.0123064633936,8.942232972746302,5.57457124523904,6.682533989867666,7.0,7.0,7.0,7.0,7.0,7.0,1.0,23.0,10.0,35.0,50.0,50.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,14.99655,0.961799999999999,7.7979,0.0,0.0,0.0,23.75625
22.27983,91.786002,392,29.12312779307235,25.40468682497209,13.39324942750367,13.6290199998625,21.09245027521318,9.906396613811618,7.0,7.0,7.0,7.0,7.0,7.0,9.0,12.0,24.0,26.0,19.0,39.0,2.7468,2.7468,2.7468,2.7468,2.7468,2.7468,7.831050000000001,7.7721,1.768799999999999,1.1136,2.0475,0.0,20.53305
